Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Version,Catalog,Filename,Variant ID,Internal ID,Unique Entry ID,category
Lucky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog02_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog02_Remake_3_0,3_0,6439,wKpwhpxteh9PYvZzL,photos
Lucky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog02_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog02_Remake_4_0,4_0,6439,M6jKR8PC2ooHoW4SJ,photos
Lucky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog02_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog02_Remake_5_0,5_0,6439,HZoiMDojzqBZRvkn4,photos
Lucky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog02_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog02_Remake_6_0,6_0,6439,abrFbZgP6bTDMggzt,photos
Lucky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog02_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog02_Remake_7_0,7_0,6439,rKviT4LkoutEEencP,photos
Lucy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig04_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig04_Remake_0_0,0_0,6650,jFWgGwoc2vpYkyLCq,photos
Lucy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig04_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig04_Remake_1_0,1_0,6650,TBzr4xzAtpuzmudSn,photos
Lucy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig04_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig04_Remake_2_0,2_0,6650,sW25st4ryvqowcTfW,photos
Lucy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig04_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig04_Remake_3_0,3_0,6650,MqvAdKnRawrF5iyuy,photos
Lucy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig04_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig04_Remake_4_0,4_0,6650,yMF3FMbaqKwaEnsF7,photos
Lucy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig04_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig04_Remake_5_0,5_0,6650,GJ2Xuhuaw7rhWRW76,photos
Lucy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig04_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig04_Remake_6_0,6_0,6650,3SNvwdn6emaKt6TcD,photos
Lucy's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig04_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig04_Remake_7_0,7_0,6650,6cTJ8kCsmEFc5EKQd,photos
Lyman's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal09_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKal09_Remake_0_0,0_0,6562,gM4MuznaHNy6toeSr,photos
Lyman's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal09_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKal09_Remake_1_0,1_0,6562,xivwt8x2ks5sYcMMb,photos
Lyman's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal09_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKal09_Remake_2_0,2_0,6562,m3v9GFygLJAsYduMh,photos
Lyman's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal09_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKal09_Remake_3_0,3_0,6562,kP3P4TWfhgHt65msJ,photos
Lyman's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal09_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKal09_Remake_4_0,4_0,6562,haXEhFGBFvAhsqzmK,photos
Lyman's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal09_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKal09_Remake_5_0,5_0,6562,87nXf5FpwNXWkdBqA,photos
Lyman's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal09_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKal09_Remake_6_0,6_0,6562,iFddM4KeqYoti6BcL,photos
Lyman's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal09_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKal09_Remake_7_0,7_0,6562,GLCCa2z4JF5wiCBoh,photos
Mac's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog14_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog14_Remake_0_0,0_0,6448,8jWJNpP4T3GPHonN7,photos
Mac's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog14_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog14_Remake_1_0,1_0,6448,cnBJasjKQxo3rE9Pe,photos
Mac's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog14_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog14_Remake_2_0,2_0,6448,yWWeo22bcCTWEkLDq,photos
Mac's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog14_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog14_Remake_3_0,3_0,6448,o5Y8fQhoNZTQQ7FRK,photos
Mac's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog14_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog14_Remake_4_0,4_0,6448,Z4PREL47tKhJ3cHBW,photos
Mac's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog14_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog14_Remake_5_0,5_0,6448,WeC696ajTH65QCTJ8,photos
Mac's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog14_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog14_Remake_6_0,6_0,6448,7yhL6iZRNPurN9qhK,photos
Mac's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog14_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog14_Remake_7_0,7_0,6448,rwMhneT4qu3YzqbWL,photos
Maddie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog09_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog09_Remake_0_0,0_0,6446,xo5CGaAhRJTv2tmuB,photos
Maddie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog09_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog09_Remake_1_0,1_0,6446,pk28WDZa6969TFB5f,photos
Maddie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog09_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog09_Remake_2_0,2_0,6446,wYsg928PgHfwAw97j,photos
Maddie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog09_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog09_Remake_3_0,3_0,6446,JBqKfmXmvjWndtwPn,photos
Maddie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog09_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog09_Remake_4_0,4_0,6446,oBNwnMeSmxfX982D5,photos
Maddie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog09_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog09_Remake_5_0,5_0,6446,5uPAYh5kEW9fnKfhW,photos
Maddie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog09_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog09_Remake_6_0,6_0,6446,fyptsQYAix4t5R5on,photos
Maddie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog09_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog09_Remake_7_0,7_0,6446,CHKwHQuW7Pcsq6CWW,photos
Maelle's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk03_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDuk03_Remake_0_0,0_0,6457,b2Pze9hoiNRxmgJZs,photos
Maelle's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk03_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDuk03_Remake_1_0,1_0,6457,g8BmkQX26p98RrGHv,photos
Maelle's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk03_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDuk03_Remake_2_0,2_0,6457,Jax8FsjuCALBj6Bwe,photos
Maelle's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk03_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDuk03_Remake_3_0,3_0,6457,TwYHaxdkfWersSBGC,photos
Maelle's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk03_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDuk03_Remake_4_0,4_0,6457,F89MukuFJKzeHYPvn,photos
Maelle's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk03_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDuk03_Remake_5_0,5_0,6457,zKeKHqzbRhZ4aHWfy,photos
Maelle's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk03_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDuk03_Remake_6_0,6_0,6457,5yMke8D3g8aDeWnvk,photos
Maelle's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk03_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDuk03_Remake_7_0,7_0,6457,uPf2cvpTK8bch8zgD,photos
Maggie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig10_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig10_Remake_0_0,0_0,6654,XqTbC58qXo6X5iH5P,photos
Maggie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig10_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig10_Remake_1_0,1_0,6654,FiMHCjGtME3Ckd7qK,photos
Maggie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig10_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig10_Remake_2_0,2_0,6654,fZGdiFmYRWiHNyu8X,photos
Maggie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig10_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig10_Remake_3_0,3_0,6654,nHSqhy7DASS4k6ojD,photos
Maggie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig10_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig10_Remake_4_0,4_0,6654,hjXbJW4NLe6X3PcDp,photos
Maggie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig10_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig10_Remake_5_0,5_0,6654,3kjeWfbSLmx7gnRub,photos
Maggie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig10_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig10_Remake_6_0,6_0,6654,jFu87z4N9gb6nMtor,photos
Maggie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig10_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlPig10_Remake_7_0,7_0,6654,YtStC6Di8FFm3pMEe,photos
Mallary's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk06_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDuk06_Remake_0_0,0_0,6461,9T3yJh6XWRo8Jxd9y,photos
Mallary's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk06_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDuk06_Remake_1_0,1_0,6461,T65C3jxf8EMGay6n3,photos
Mallary's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk06_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDuk06_Remake_2_0,2_0,6461,mBsw2XrJCMWmm9R4C,photos
Mallary's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk06_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDuk06_Remake_3_0,3_0,6461,WQqxYqs34m9FALpkR,photos
Mallary's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk06_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDuk06_Remake_4_0,4_0,6461,DDZkeTC9BXcibEhMN,photos
Mallary's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk06_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDuk06_Remake_5_0,5_0,6461,wdsByBG8dui9jEoh9,photos
Mallary's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk06_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDuk06_Remake_6_0,6_0,6461,YMWCbxfjpRCFw47mK,photos
Mallary's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk06_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDuk06_Remake_7_0,7_0,6461,gjDS5GbYKrsJyaJEM,photos
Maple's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr01_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr01_Remake_0_0,0_0,6770,2FjS6FJLLxYTuiwyY,photos
Maple's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr01_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr01_Remake_1_0,1_0,6770,w68d9rY2Dt4EPn5Zc,photos
Maple's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr01_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr01_Remake_2_0,2_0,6770,ubGQuHrJ6peBDgvmB,photos
Maple's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr01_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr01_Remake_3_0,3_0,6770,YTBx2xr8TPn3xsRh4,photos
Maple's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr01_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr01_Remake_4_0,4_0,6770,D4gjSwRbNxZGjJHWt,photos
Maple's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr01_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr01_Remake_5_0,5_0,6770,rXhTy3tsF38YLGwmQ,photos
Maple's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr01_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr01_Remake_6_0,6_0,6770,Bi23mybkfC7ggjR6S,photos
Maple's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr01_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlCbr01_Remake_7_0,7_0,6770,mWkWqw3Kd5yaWGi4K,photos
Marcel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog15_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog15_Remake_0_0,0_0,6450,Xas6BwzKss9hmrXe7,photos
Marcel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog15_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog15_Remake_1_0,1_0,6450,8MkNPvYuZ6CwmajR5,photos
Marcel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog15_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog15_Remake_2_0,2_0,6450,8Br4r6unHqKRRRYkN,photos
Marcel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog15_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog15_Remake_3_0,3_0,6450,pbBLchpNeQhop9a5s,photos
Marcel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog15_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog15_Remake_4_0,4_0,6450,RMLmGhnaCKsJFWRyr,photos
Marcel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog15_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog15_Remake_5_0,5_0,6450,j7gRvFbpARihYXQs7,photos
Marcel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog15_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog15_Remake_6_0,6_0,6450,FXWbvieHsNyJF3GBo,photos
Marcel's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDog15_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlDog15_Remake_7_0,7_0,6450,4fKft82Wdc2g9cJ4o,photos
Marcie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr10_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKgr10_Remake_0_0,0_0,6572,3vWPu73fj6QYrACbK,photos
Marcie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr10_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKgr10_Remake_1_0,1_0,6572,ZC44NBjfTDfnRg5om,photos
Marcie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr10_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKgr10_Remake_2_0,2_0,6572,AE3fFNyMekwEF9Brg,photos
Marcie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr10_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKgr10_Remake_3_0,3_0,6572,w2meDf3ch59pjLiJx,photos
Marcie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr10_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKgr10_Remake_4_0,4_0,6572,Dp7HeZPvRKiPttC4J,photos
Marcie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr10_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKgr10_Remake_5_0,5_0,6572,rfES6YWFCgLGZKXs2,photos
Marcie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr10_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKgr10_Remake_6_0,6_0,6572,s9uK9MhiSfCdxT57A,photos
Marcie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr10_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlKgr10_Remake_7_0,7_0,6572,9LjPNjtc4E7dwDZmr,photos
Margie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp04_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlElp04_Remake_0_0,0_0,6477,tK6GWBiubaArJ8tAf,photos
Margie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp04_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlElp04_Remake_1_0,1_0,6477,TDvN8sQjNtYB3DeDA,photos
Margie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp04_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlElp04_Remake_2_0,2_0,6477,NRRF7962nvnFKeEZv,photos
Margie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp04_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlElp04_Remake_3_0,3_0,6477,s3eEZ4hWmicyFE3CZ,photos
Margie's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlElp04_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,1.0.0,Not in catalog,BromideNpcNmlElp04_Remake_4_0,4_0,6477,KsEQNrb9PqT2QfAd6,photos
