Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,Style,Label Themes,Catalog,Filename,Internal ID,Unique Entry ID,category
New Year's hat,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearRed.png,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearRed.png,Red,No,500,125,Red,Yellow,1x1,New Year's Eve,Purchased from Tom Nook on New Year's Eve,1.0.0,Gorgeous,party; theatrical,Not for sale,CapHatNewyearRed,4799,mRkejbn9CwDxWTD8v,headware
New Year's hat,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearYellow.png,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearYellow.png,Yellow,No,500,125,Yellow,Yellow,1x1,New Year's Eve,Purchased from Tom Nook on New Year's Eve,1.0.0,Gorgeous,party; theatrical,Not for sale,CapHatNewyearYellow,5187,4P3oKZ7N4xXbHKcHD,headware
New Year's silk hat,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkBlue.png,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkBlue.png,Blue,No,500,125,Blue,Yellow,1x1,New Year's Eve,Purchased from Tom Nook on New Year's Eve,1.0.0,Gorgeous,party; theatrical,Not for sale,CapHatNewyearsilkBlue,5947,D3oDFZZsBaBoJ9NeJ,headware
New Year's silk hat,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkGreen.png,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkGreen.png,Green,No,500,125,Green,Yellow,1x1,New Year's Eve,Purchased from Tom Nook on New Year's Eve,1.0.0,Gorgeous,party; theatrical,Not for sale,CapHatNewyearsilkGreen,5949,gF3HgnhNTRHXjaw7B,headware
New Year's silk hat,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkLightblue.png,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkLightblue.png,Light blue,No,500,125,Light blue,Yellow,1x1,New Year's Eve,Purchased from Tom Nook on New Year's Eve,1.0.0,Gorgeous,party; theatrical,Not for sale,CapHatNewyearsilkLightblue,5953,YsNhinT3gy8CYuB4d,headware
New Year's silk hat,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkOrange.png,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkOrange.png,Orange,No,500,125,Orange,Yellow,1x1,New Year's Eve,Purchased from Tom Nook on New Year's Eve,1.0.0,Gorgeous,party; theatrical,Not for sale,CapHatNewyearsilkOrange,5950,s2Q4sYtm9FQzx8L95,headware
New Year's silk hat,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkPink.png,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkPink.png,Pink,No,500,125,Pink,Yellow,1x1,New Year's Eve,Purchased from Tom Nook on New Year's Eve,1.0.0,Gorgeous,party; theatrical,Not for sale,CapHatNewyearsilkPink,5952,4KbWNw4jwLokepjDz,headware
New Year's silk hat,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkPurple.png,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkPurple.png,Purple,No,500,125,Purple,Yellow,1x1,New Year's Eve,Purchased from Tom Nook on New Year's Eve,1.0.0,Gorgeous,party; theatrical,Not for sale,CapHatNewyearsilkPurple,5951,SY9weEDnd4egCfKts,headware
New Year's silk hat,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkRed.png,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkRed.png,Red,No,500,125,Red,Yellow,1x1,New Year's Eve,Purchased from Tom Nook on New Year's Eve,1.0.0,Gorgeous,party; theatrical,Not for sale,CapHatNewyearsilkRed,5946,4gvYY4rPwuzRbaMXQ,headware
New Year's silk hat,https://acnhcdn.com/latest/ClosetIcon/CapHatNewyearsilkYellow.png,https://acnhcdn.com/latest/FtrIcon/CapHatNewyearsilkYellow.png,Yellow,No,500,125,Yellow,Yellow,1x1,New Year's Eve,Purchased from Tom Nook on New Year's Eve,1.0.0,Gorgeous,party; theatrical,Not for sale,CapHatNewyearsilkYellow,5948,k8tKF4tYi5ZejnpTb,headware
ninja hood,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja0.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja0.png,Dark blue,No,1400,350,Blue,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,fairy tale; work,For sale,CapCostumeNinja0,5364,tNfkPdEzqBqjaJpoL,headware
ninja hood,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja1.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja1.png,Gray,No,1400,350,Black,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,fairy tale; work,For sale,CapCostumeNinja1,11870,pqeTwLRpzY2iimLhX,headware
ninja hood,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja2.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja2.png,Red,No,1400,350,Red,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,fairy tale; work,For sale,CapCostumeNinja2,11871,cjHgPwXzQKaAvmhuC,headware
ninja hood,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja3.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja3.png,Purple,No,1400,350,Purple,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,fairy tale; work,For sale,CapCostumeNinja3,11872,tB493c7XfJfk3SNdz,headware
ninja hood,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja4.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja4.png,Aqua,No,1400,350,Light blue,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,fairy tale; work,For sale,CapCostumeNinja4,11873,QLNKKCbkjKA4dbrrT,headware
ninja hood,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja5.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja5.png,Green,No,1400,350,Green,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,fairy tale; work,For sale,CapCostumeNinja5,11874,XaaDcBAN2LENqYzcv,headware
ninja hood,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja6.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja6.png,Yellow,No,1400,350,Yellow,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,fairy tale; work,For sale,CapCostumeNinja6,11875,M5W4YEuvEQ787Tegk,headware
ninja hood,https://acnhcdn.com/latest/ClosetIcon/CapCostumeNinja7.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeNinja7.png,Orange,No,1400,350,Orange,Gray,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,fairy tale; work,For sale,CapCostumeNinja7,11876,xuwDmWqQkxgPZPqRg,headware
Noh mask,https://acnhcdn.com/latest/ClosetIcon/CapMaskNomenWhite.png,https://acnhcdn.com/latest/FtrIcon/CapMaskNomenWhite.png,White,No,2400,600,Beige,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,goth; theatrical,For sale,CapMaskNomenWhite,6036,g5HMKByrRY6yupb25,headware
Nook Inc. bandanna,https://acnhcdn.com/latest/ClosetIcon/CapHatBandanaRco.png,https://acnhcdn.com/latest/FtrIcon/CapHatBandanaRco.png,Yellow,No,NFS,2500,Orange,Yellow,1x1,Nook Miles Shop,,1.0.0,Simple,outdoorsy; work,Not for sale,CapHatBandanaRco,5628,uPbBLGqqSiTSKdsap,headware
Nook Inc. cap,https://acnhcdn.com/latest/ClosetIcon/CapHatMeshcapRco.png,https://acnhcdn.com/latest/FtrIcon/CapHatMeshcapRco.png,Green,No,NFS,2500,Green,White,1x1,Nook Miles Shop,,1.0.0,Simple,outdoorsy; sporty,Not for sale,CapHatMeshcapRco,5627,M6ZPhdcjGPvRGtDCS,headware
nurse's cap,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTNurse0.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTNurse0.png,Pink,No,1680,420,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,work,For sale,CapOrnamentTNurse0,6947,2nZYXc5ee6terDyJY,headware
nurse's cap,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTNurse1.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTNurse1.png,White,No,1680,420,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,work,For sale,CapOrnamentTNurse1,11812,u6EEbkfK3e6iHMXsY,headware
nurse's cap,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentTNurse2.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentTNurse2.png,Blue,No,1680,420,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,work,For sale,CapOrnamentTNurse2,11813,NWWLjb8pmu6tC438t,headware
OK Motors cap,https://acnhcdn.com/latest/ClosetIcon/CapHatOkmotors0.png,https://acnhcdn.com/latest/FtrIcon/CapHatOkmotors0.png,NA,No,770,192,White,Blue,1x1,Nook Shopping Promotion,"Link Nintendo Account to Pocket Camp, then redeem a 16-digit code on your Nintendo Switch",1.1.0,Simple,work,Not in catalog,CapHatOkmotors0,12424,EfqFMvapb35xaDsnk,headware
orange hat,https://acnhcdn.com/latest/ClosetIcon/CapHatOrange.png,https://acnhcdn.com/latest/FtrIcon/CapHatOrange.png,Orange,Yes,NFS,1000,Orange,Green,1x1,Crafting,,1.0.0,Cute,fairy tale; party; theatrical,Not for sale,CapHatOrange,5275,QSHPkoQAJJpdDJpXv,headware
outback hat,https://acnhcdn.com/latest/ClosetIcon/CapHatTengallon0.png,https://acnhcdn.com/latest/FtrIcon/CapHatTengallon0.png,Brown,No,1560,390,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; outdoorsy; work,For sale,CapHatTengallon0,5399,aGQncv2i5uCn6BRFC,headware
outback hat,https://acnhcdn.com/latest/ClosetIcon/CapHatTengallon1.png,https://acnhcdn.com/latest/FtrIcon/CapHatTengallon1.png,Beige,No,1560,390,Beige,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; outdoorsy; work,For sale,CapHatTengallon1,11053,L7gfFxKYMfYFsmc3o,headware
outback hat,https://acnhcdn.com/latest/ClosetIcon/CapHatTengallon2.png,https://acnhcdn.com/latest/FtrIcon/CapHatTengallon2.png,Red,No,1560,390,Red,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; outdoorsy; work,For sale,CapHatTengallon2,11054,BpLh5uscghzcSqNyJ,headware
outback hat,https://acnhcdn.com/latest/ClosetIcon/CapHatTengallon3.png,https://acnhcdn.com/latest/FtrIcon/CapHatTengallon3.png,Pink,No,1560,390,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; outdoorsy; work,For sale,CapHatTengallon3,11055,e9ntmssz8a4Ydsnii,headware
outback hat,https://acnhcdn.com/latest/ClosetIcon/CapHatTengallon4.png,https://acnhcdn.com/latest/FtrIcon/CapHatTengallon4.png,White,No,1560,390,White,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; outdoorsy; work,For sale,CapHatTengallon4,11056,uBsynLkxZLapw4j4w,headware
outdoor hat,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor0.png,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor0.png,Orange,No,1100,275,Orange,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,CapHatOutdoor0,5258,Taf2gy9MqCWtD8Lm9,headware
outdoor hat,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor1.png,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor1.png,Blue,No,1100,275,Blue,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,CapHatOutdoor1,11038,Tni7PAyBS3NrwqbTn,headware
outdoor hat,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor2.png,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor2.png,Purple,No,1100,275,Purple,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,CapHatOutdoor2,11039,bSsN9ide5eYd2KxoS,headware
outdoor hat,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor3.png,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor3.png,Red,No,1100,275,Red,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,CapHatOutdoor3,11040,jG7vw4ZYdt5wxPJZh,headware
outdoor hat,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor4.png,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor4.png,Yellow,No,1100,275,Yellow,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,CapHatOutdoor4,11041,9TQZoMLhikHRrrDDZ,headware
outdoor hat,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor5.png,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor5.png,Light blue,No,1100,275,Light blue,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,CapHatOutdoor5,11042,w9GeNeMPYKBxbYSH2,headware
outdoor hat,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor6.png,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor6.png,Green,No,1100,275,Green,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,CapHatOutdoor6,11043,mSxNGDSx7y6kZarnc,headware
outdoor hat,https://acnhcdn.com/latest/ClosetIcon/CapHatOutdoor7.png,https://acnhcdn.com/latest/FtrIcon/CapHatOutdoor7.png,Beige,No,1100,275,Beige,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy; sporty,For sale,CapHatOutdoor7,11044,sTS2R5YRfdAxfEy8Z,headware
paintball mask,https://acnhcdn.com/latest/ClosetIcon/CapMaskPaint0.png,https://acnhcdn.com/latest/FtrIcon/CapMaskPaint0.png,Black,No,1040,260,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,outdoorsy; sporty,For sale,CapMaskPaint0,5395,hXFTMo9zh7Mx7yDDa,headware
paintball mask,https://acnhcdn.com/latest/ClosetIcon/CapMaskPaint1.png,https://acnhcdn.com/latest/FtrIcon/CapMaskPaint1.png,White,No,1040,260,White,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,outdoorsy; sporty,For sale,CapMaskPaint1,10227,iFPdeeqLGNuWaconR,headware
paintball mask,https://acnhcdn.com/latest/ClosetIcon/CapMaskPaint2.png,https://acnhcdn.com/latest/FtrIcon/CapMaskPaint2.png,Olive,No,1040,260,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,outdoorsy; sporty,For sale,CapMaskPaint2,10228,WaYr6qyZ6w2y7M8r2,headware
paintball mask,https://acnhcdn.com/latest/ClosetIcon/CapMaskPaint3.png,https://acnhcdn.com/latest/FtrIcon/CapMaskPaint3.png,Yellow,No,1040,260,Yellow,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,outdoorsy; sporty,For sale,CapMaskPaint3,10229,cQY7bMzg8NgyLQXDJ,headware
paisley bandanna,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana0.png,https://acnhcdn.com/latest/FtrIcon/CapHatBandana0.png,Red,No,700,175,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy,For sale,CapHatBandana0,5294,93GubKimrHwj42NtQ,headware
paisley bandanna,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana1.png,https://acnhcdn.com/latest/FtrIcon/CapHatBandana1.png,Blue,No,700,175,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy,For sale,CapHatBandana1,10760,LnqYNcbocnnRFYYbM,headware
paisley bandanna,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana2.png,https://acnhcdn.com/latest/FtrIcon/CapHatBandana2.png,Yellow,No,700,175,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy,For sale,CapHatBandana2,10761,F8Fsf43ae6RCTkuAo,headware
paisley bandanna,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana3.png,https://acnhcdn.com/latest/FtrIcon/CapHatBandana3.png,Black,No,700,175,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy,For sale,CapHatBandana3,10762,RxdhMRe7iZv3LxYtQ,headware
paisley bandanna,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana4.png,https://acnhcdn.com/latest/FtrIcon/CapHatBandana4.png,Green,No,700,175,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy,For sale,CapHatBandana4,10763,7Z4qghfvzEp2EMfYw,headware
paisley bandanna,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana5.png,https://acnhcdn.com/latest/FtrIcon/CapHatBandana5.png,Orange,No,700,175,Orange,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy,For sale,CapHatBandana5,10764,jbJkcPtdqKgh8v9AG,headware
paisley bandanna,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana6.png,https://acnhcdn.com/latest/FtrIcon/CapHatBandana6.png,Pink,No,700,175,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy,For sale,CapHatBandana6,10765,jDiN5BX2LQjQg7eod,headware
paisley bandanna,https://acnhcdn.com/latest/ClosetIcon/CapHatBandana7.png,https://acnhcdn.com/latest/FtrIcon/CapHatBandana7.png,Purple,No,700,175,Purple,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,outdoorsy,For sale,CapHatBandana7,10766,covzbSvXPRPk6gLtk,headware
pansy crown,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentPansy1.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentPansy1.png,Colorful,Yes,NFS,480,Colorful,Colorful,1x1,Crafting,,1.0.0,Cute,fairy tale; party; vacation,Not for sale,CapOrnamentPansy1,5105,Kn2k9jdadPZNeT4oH,headware
paper bag,https://acnhcdn.com/latest/ClosetIcon/CapFullfacePaperbagBeige.png,https://acnhcdn.com/latest/FtrIcon/CapFullfacePaperbagBeige.png,Beige,No,140,35,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,goth,For sale,CapFullfacePaperbagBeige,5840,Z8NpXTFEZNuwzJb7B,headware
paperboy cap,https://acnhcdn.com/latest/ClosetIcon/CapHatHunting0.png,https://acnhcdn.com/latest/FtrIcon/CapHatHunting0.png,Brown,No,1470,367,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,CapHatHunting0,5147,GAyDQZez4XQdjCAnn,headware
paperboy cap,https://acnhcdn.com/latest/ClosetIcon/CapHatHunting1.png,https://acnhcdn.com/latest/FtrIcon/CapHatHunting1.png,Gray,No,1470,367,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,CapHatHunting1,11512,ymFNyTkYST6eYQDWm,headware
paperboy cap,https://acnhcdn.com/latest/ClosetIcon/CapHatHunting2.png,https://acnhcdn.com/latest/FtrIcon/CapHatHunting2.png,Green,No,1470,367,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,CapHatHunting2,11513,MntgoecKWvqftbcj9,headware
paperboy cap,https://acnhcdn.com/latest/ClosetIcon/CapHatHunting3.png,https://acnhcdn.com/latest/FtrIcon/CapHatHunting3.png,Blue,No,1470,367,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,CapHatHunting3,11514,pfBtD75A8gSxZY3TQ,headware
paperboy cap,https://acnhcdn.com/latest/ClosetIcon/CapHatHunting4.png,https://acnhcdn.com/latest/FtrIcon/CapHatHunting4.png,Red,No,1470,367,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; formal; work,For sale,CapHatHunting4,11515,e3k4XpPMoahNaWv78,headware
patchwork tulip hat,https://acnhcdn.com/latest/ClosetIcon/CapHatTulippatch0.png,https://acnhcdn.com/latest/FtrIcon/CapHatTulippatch0.png,Pink,No,1680,420,Pink,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,outdoorsy; comfy; vacation,For sale,CapHatTulippatch0,9870,SGjLHQg8TFGDWH2N8,headware
patchwork tulip hat,https://acnhcdn.com/latest/ClosetIcon/CapHatTulippatch1.png,https://acnhcdn.com/latest/FtrIcon/CapHatTulippatch1.png,Blue,No,1680,420,Blue,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,outdoorsy; comfy; vacation,For sale,CapHatTulippatch1,11993,pTWoeyHzNCW9ZW67y,headware
patchwork tulip hat,https://acnhcdn.com/latest/ClosetIcon/CapHatTulippatch2.png,https://acnhcdn.com/latest/FtrIcon/CapHatTulippatch2.png,Yellow,No,1680,420,Yellow,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,outdoorsy; comfy; vacation,For sale,CapHatTulippatch2,11994,Zxq3wn7giQ6rBFaRT,headware
peach hat,https://acnhcdn.com/latest/ClosetIcon/CapHatPeach0.png,https://acnhcdn.com/latest/FtrIcon/CapHatPeach0.png,Peach,Yes,NFS,1000,Pink,Yellow,1x1,Crafting,,1.0.0,Cute,fairy tale; party; theatrical,Not for sale,CapHatPeach0,9874,ndyX7HhTu335TzW9b,headware
pear hat,https://acnhcdn.com/latest/ClosetIcon/CapHatPear0.png,https://acnhcdn.com/latest/FtrIcon/CapHatPear0.png,Green,Yes,NFS,1000,Green,Brown,1x1,Crafting,,1.0.0,Cute,fairy tale; party; theatrical,Not for sale,CapHatPear0,9872,nQDCrcuuoxWRwhyzt,headware
pigtail,https://acnhcdn.com/latest/ClosetIcon/CapWigPigtail.png,https://acnhcdn.com/latest/FtrIcon/CapWigPigtail.png,Hair Color,No,NFS,800,Colorful,Colorful,1x1,Gulliver,,1.0.0,Cool,everyday,Not for sale,CapWigPigtail,5819,8GiNANCYoscQGgW8i,headware
pilot's cap,https://acnhcdn.com/latest/ClosetIcon/CapHelmetPilot0.png,https://acnhcdn.com/latest/FtrIcon/CapHelmetPilot0.png,Brown,No,1120,280,Brown,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,outdoorsy; work,For sale,CapHelmetPilot0,5362,MeD6WKsME9zhgTo5R,headware
pilot's cap,https://acnhcdn.com/latest/ClosetIcon/CapHelmetPilot1.png,https://acnhcdn.com/latest/FtrIcon/CapHelmetPilot1.png,Black,No,1120,280,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,outdoorsy; work,For sale,CapHelmetPilot1,11613,6BxAvii2rcxRCaL7g,headware
pilot's cap,https://acnhcdn.com/latest/ClosetIcon/CapHelmetPilot2.png,https://acnhcdn.com/latest/FtrIcon/CapHelmetPilot2.png,Avocado,No,1120,280,Green,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cool,outdoorsy; work,For sale,CapHelmetPilot2,11614,yG8ej28n3Gn5GBvKr,headware
pilot's hat,https://acnhcdn.com/latest/ClosetIcon/CapHatCaptainsky0.png,https://acnhcdn.com/latest/FtrIcon/CapHatCaptainsky0.png,Navy blue,No,1680,420,Blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,formal; work,For sale,CapHatCaptainsky0,8612,wqL65kvbtwtrWmQvu,headware
pilot's hat,https://acnhcdn.com/latest/ClosetIcon/CapHatCaptainsky1.png,https://acnhcdn.com/latest/FtrIcon/CapHatCaptainsky1.png,Black,No,1680,420,Black,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,formal; work,For sale,CapHatCaptainsky1,11827,rtjQ3mqNSJsPmFmaK,headware
pilot's hat,https://acnhcdn.com/latest/ClosetIcon/CapHatCaptainsky2.png,https://acnhcdn.com/latest/FtrIcon/CapHatCaptainsky2.png,Light blue,No,1680,420,Light blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Active,formal; work,For sale,CapHatCaptainsky2,11828,zbMCmXJx7nPvr5wNG,headware
pineapple cap,https://acnhcdn.com/latest/ClosetIcon/CapHatPineapple.png,https://acnhcdn.com/latest/FtrIcon/CapHatPineapple.png,Yellow,No,700,175,Yellow,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,fairy tale; party; theatrical; vacation,For sale,CapHatPineapple,5279,dPCd6Ab8DeCJFYskS,headware
plain cap,https://acnhcdn.com/latest/ClosetIcon/CapHatWorkcap0.png,https://acnhcdn.com/latest/FtrIcon/CapHatWorkcap0.png,Gray,No,560,140,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,outdoorsy; work,For sale,CapHatWorkcap0,5148,by6mbBP6LtRDsEnGb,headware
plain cap,https://acnhcdn.com/latest/ClosetIcon/CapHatWorkcap1.png,https://acnhcdn.com/latest/FtrIcon/CapHatWorkcap1.png,Beige,No,560,140,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,outdoorsy; work,For sale,CapHatWorkcap1,11516,sDYHTbiZX2M9deKRW,headware
plain cap,https://acnhcdn.com/latest/ClosetIcon/CapHatWorkcap2.png,https://acnhcdn.com/latest/FtrIcon/CapHatWorkcap2.png,Red,No,560,140,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,outdoorsy; work,For sale,CapHatWorkcap2,11517,D2deq4Cs3kzxZhxfT,headware
plain cap,https://acnhcdn.com/latest/ClosetIcon/CapHatWorkcap3.png,https://acnhcdn.com/latest/FtrIcon/CapHatWorkcap3.png,Blue,No,560,140,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,outdoorsy; work,For sale,CapHatWorkcap3,11518,A4TTtSGv4Y6S7nrHy,headware
plain cap,https://acnhcdn.com/latest/ClosetIcon/CapHatWorkcap4.png,https://acnhcdn.com/latest/FtrIcon/CapHatWorkcap4.png,Green,No,560,140,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,outdoorsy; work,For sale,CapHatWorkcap4,11519,W8MEs7KCn9gMPGzS8,headware
