Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Speaker Type,Lighting Type,Catalog,Filename,Variant ID,Internal ID,Unique Entry ID,category
log round table,https://acnhcdn.com/latest/FtrIcon/FtrLogTableLRound_Remake_1_4.png,Orange wood,Lumber type,Quilted,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Orange,Light Blue,2x2,Crafting,,1.0.0,garden,living room,log,None,No,Table,Does not play music,No lighting,Not for sale,FtrLogTableLRound_Remake_1_4,1_4,4043,Hx6f6xPp9tnCSDcSX,housewares
log round table,https://acnhcdn.com/latest/FtrIcon/FtrLogTableLRound_Remake_2_0.png,White wood,Lumber type,None,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Beige,Beige,2x2,Crafting,,1.0.0,garden,living room,log,None,No,Table,Does not play music,No lighting,Not for sale,FtrLogTableLRound_Remake_2_0,2_0,4043,jk78fwGipvtzMNgCg,housewares
log round table,https://acnhcdn.com/latest/FtrIcon/FtrLogTableLRound_Remake_2_1.png,White wood,Lumber type,Southwestern flair,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Beige,Colorful,2x2,Crafting,,1.0.0,garden,living room,log,None,No,Table,Does not play music,No lighting,Not for sale,FtrLogTableLRound_Remake_2_1,2_1,4043,pX8cvCtPKedH2FCTn,housewares
log round table,https://acnhcdn.com/latest/FtrIcon/FtrLogTableLRound_Remake_2_2.png,White wood,Lumber type,Geometric print,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Beige,Colorful,2x2,Crafting,,1.0.0,garden,living room,log,None,No,Table,Does not play music,No lighting,Not for sale,FtrLogTableLRound_Remake_2_2,2_2,4043,ngDm9oTjhEXDW3xw3,housewares
log round table,https://acnhcdn.com/latest/FtrIcon/FtrLogTableLRound_Remake_2_3.png,White wood,Lumber type,Bears,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Beige,Brown,2x2,Crafting,,1.0.0,garden,living room,log,None,No,Table,Does not play music,No lighting,Not for sale,FtrLogTableLRound_Remake_2_3,2_3,4043,ZidKmGed6XLwEyEp9,housewares
log round table,https://acnhcdn.com/latest/FtrIcon/FtrLogTableLRound_Remake_2_4.png,White wood,Lumber type,Quilted,Tablecloth,Yes,Yes,Yes,4,NFS,1800,Beige,Light Blue,2x2,Crafting,,1.0.0,garden,living room,log,None,No,Table,Does not play music,No lighting,Not for sale,FtrLogTableLRound_Remake_2_4,2_4,4043,kY64WnabxajAuaZmQ,housewares
log round table,https://acnhcdn.com/latest/FtrIcon/FtrLogTableLRound_Remake_3_0.png,White birch,Lumber type,None,Tablecloth,Yes,Yes,Yes,4,NFS,1800,White,White,2x2,Crafting,,1.0.0,garden,living room,log,None,No,Table,Does not play music,No lighting,Not for sale,FtrLogTableLRound_Remake_3_0,3_0,4043,rRfdQWAKT95b7qP88,housewares
log round table,https://acnhcdn.com/latest/FtrIcon/FtrLogTableLRound_Remake_3_1.png,White birch,NA,Southwestern flair,Tablecloth,Yes,No,Yes,4,NFS,1800,White,Colorful,2x2,Crafting,,1.0.0,garden,living room,log,None,No,Table,Does not play music,No lighting,Not for sale,FtrLogTableLRound_Remake_3_1,3_1,4043,xRPWnd6y3LNwuLoGB,housewares
log round table,https://acnhcdn.com/latest/FtrIcon/FtrLogTableLRound_Remake_3_2.png,White birch,NA,Geometric print,Tablecloth,Yes,No,Yes,4,NFS,1800,White,Colorful,2x2,Crafting,,1.0.0,garden,living room,log,None,No,Table,Does not play music,No lighting,Not for sale,FtrLogTableLRound_Remake_3_2,3_2,4043,acaX4YvTPg9GZ7X7f,housewares
log round table,https://acnhcdn.com/latest/FtrIcon/FtrLogTableLRound_Remake_3_3.png,White birch,NA,Bears,Tablecloth,Yes,No,Yes,4,NFS,1800,White,Brown,2x2,Crafting,,1.0.0,garden,living room,log,None,No,Table,Does not play music,No lighting,Not for sale,FtrLogTableLRound_Remake_3_3,3_3,4043,TpTrAGz86iusQakyC,housewares
log round table,https://acnhcdn.com/latest/FtrIcon/FtrLogTableLRound_Remake_3_4.png,White birch,NA,Quilted,Tablecloth,Yes,No,Yes,4,NFS,1800,White,Light Blue,2x2,Crafting,,1.0.0,garden,living room,log,None,No,Table,Does not play music,No lighting,Not for sale,FtrLogTableLRound_Remake_3_4,3_4,4043,cvqQs2RkHNY9HdbsD,housewares
log sofa,https://acnhcdn.com/latest/FtrIcon/FtrLogSofaS_Remake_0_0.png,Dark wood,Lumber type,None,Cushion,Yes,Yes,Yes,3,NFS,960,Brown,Brown,1x1,Crafting,,1.0.0,garden,living room,log,None,Yes,Sofa,Does not play music,No lighting,Not for sale,FtrLogSofaS_Remake_0_0,0_0,4039,FGGhyTHbY9ez4Ez3j,housewares
log sofa,https://acnhcdn.com/latest/FtrIcon/FtrLogSofaS_Remake_0_1.png,Dark wood,Lumber type,Southwestern flair,Cushion,Yes,Yes,Yes,3,NFS,960,Brown,Colorful,1x1,Crafting,,1.0.0,garden,living room,log,None,Yes,Sofa,Does not play music,No lighting,Not for sale,FtrLogSofaS_Remake_0_1,0_1,4039,DNaS4awK4G9nxe2Wb,housewares
log sofa,https://acnhcdn.com/latest/FtrIcon/FtrLogSofaS_Remake_0_2.png,Dark wood,Lumber type,Geometric print,Cushion,Yes,Yes,Yes,3,NFS,960,Brown,Colorful,1x1,Crafting,,1.0.0,garden,living room,log,None,Yes,Sofa,Does not play music,No lighting,Not for sale,FtrLogSofaS_Remake_0_2,0_2,4039,tQfDkxG7Jdxj7pN7c,housewares
log sofa,https://acnhcdn.com/latest/FtrIcon/FtrLogSofaS_Remake_0_3.png,Dark wood,Lumber type,Bears,Cushion,Yes,Yes,Yes,3,NFS,960,Brown,Brown,1x1,Crafting,,1.0.0,garden,living room,log,None,Yes,Sofa,Does not play music,No lighting,Not for sale,FtrLogSofaS_Remake_0_3,0_3,4039,PxYggFoTTtkcL326g,housewares
log sofa,https://acnhcdn.com/latest/FtrIcon/FtrLogSofaS_Remake_0_4.png,Dark wood,Lumber type,Quilted,Cushion,Yes,Yes,Yes,3,NFS,960,Brown,Light Blue,1x1,Crafting,,1.0.0,garden,living room,log,None,Yes,Sofa,Does not play music,No lighting,Not for sale,FtrLogSofaS_Remake_0_4,0_4,4039,f8ie9zEXToBJg7exq,housewares
log sofa,https://acnhcdn.com/latest/FtrIcon/FtrLogSofaS_Remake_1_0.png,Orange wood,Lumber type,None,Cushion,Yes,Yes,Yes,3,NFS,960,Orange,Orange,1x1,Crafting,,1.0.0,garden,living room,log,None,Yes,Sofa,Does not play music,No lighting,Not for sale,FtrLogSofaS_Remake_1_0,1_0,4039,xDuAdsB7LEf4jBBrh,housewares
log sofa,https://acnhcdn.com/latest/FtrIcon/FtrLogSofaS_Remake_1_1.png,Orange wood,Lumber type,Southwestern flair,Cushion,Yes,Yes,Yes,3,NFS,960,Orange,Colorful,1x1,Crafting,,1.0.0,garden,living room,log,None,Yes,Sofa,Does not play music,No lighting,Not for sale,FtrLogSofaS_Remake_1_1,1_1,4039,xQx2BYkFgcSYH7geJ,housewares
log sofa,https://acnhcdn.com/latest/FtrIcon/FtrLogSofaS_Remake_1_2.png,Orange wood,Lumber type,Geometric print,Cushion,Yes,Yes,Yes,3,NFS,960,Orange,Colorful,1x1,Crafting,,1.0.0,garden,living room,log,None,Yes,Sofa,Does not play music,No lighting,Not for sale,FtrLogSofaS_Remake_1_2,1_2,4039,wrosk7GEpHGP9Mrht,housewares
log sofa,https://acnhcdn.com/latest/FtrIcon/FtrLogSofaS_Remake_1_3.png,Orange wood,Lumber type,Bears,Cushion,Yes,Yes,Yes,3,NFS,960,Orange,Brown,1x1,Crafting,,1.0.0,garden,living room,log,None,Yes,Sofa,Does not play music,No lighting,Not for sale,FtrLogSofaS_Remake_1_3,1_3,4039,P56uXpAQg5Mc9Jt3R,housewares
log sofa,https://acnhcdn.com/latest/FtrIcon/FtrLogSofaS_Remake_1_4.png,Orange wood,Lumber type,Quilted,Cushion,Yes,Yes,Yes,3,NFS,960,Orange,Light Blue,1x1,Crafting,,1.0.0,garden,living room,log,None,Yes,Sofa,Does not play music,No lighting,Not for sale,FtrLogSofaS_Remake_1_4,1_4,4039,QFoFZCk7ETrjxW8zC,housewares
log sofa,https://acnhcdn.com/latest/FtrIcon/FtrLogSofaS_Remake_2_0.png,White wood,Lumber type,None,Cushion,Yes,Yes,Yes,3,NFS,960,Beige,Beige,1x1,Crafting,,1.0.0,garden,living room,log,None,Yes,Sofa,Does not play music,No lighting,Not for sale,FtrLogSofaS_Remake_2_0,2_0,4039,QrTc74doPhxhHWyqj,housewares
log sofa,https://acnhcdn.com/latest/FtrIcon/FtrLogSofaS_Remake_2_1.png,White wood,Lumber type,Southwestern flair,Cushion,Yes,Yes,Yes,3,NFS,960,Beige,Colorful,1x1,Crafting,,1.0.0,garden,living room,log,None,Yes,Sofa,Does not play music,No lighting,Not for sale,FtrLogSofaS_Remake_2_1,2_1,4039,RLmAeJAP6SZesao9E,housewares
log sofa,https://acnhcdn.com/latest/FtrIcon/FtrLogSofaS_Remake_2_2.png,White wood,Lumber type,Geometric print,Cushion,Yes,Yes,Yes,3,NFS,960,Beige,Colorful,1x1,Crafting,,1.0.0,garden,living room,log,None,Yes,Sofa,Does not play music,No lighting,Not for sale,FtrLogSofaS_Remake_2_2,2_2,4039,7MTHmTmqpN65zxGDW,housewares
log sofa,https://acnhcdn.com/latest/FtrIcon/FtrLogSofaS_Remake_2_3.png,White wood,Lumber type,Bears,Cushion,Yes,Yes,Yes,3,NFS,960,Beige,Brown,1x1,Crafting,,1.0.0,garden,living room,log,None,Yes,Sofa,Does not play music,No lighting,Not for sale,FtrLogSofaS_Remake_2_3,2_3,4039,Sm2H2LGfXSwcy2igK,housewares
log sofa,https://acnhcdn.com/latest/FtrIcon/FtrLogSofaS_Remake_2_4.png,White wood,Lumber type,Quilted,Cushion,Yes,Yes,Yes,3,NFS,960,Beige,Light Blue,1x1,Crafting,,1.0.0,garden,living room,log,None,Yes,Sofa,Does not play music,No lighting,Not for sale,FtrLogSofaS_Remake_2_4,2_4,4039,qfMM8ChwLjMxS8upD,housewares
log sofa,https://acnhcdn.com/latest/FtrIcon/FtrLogSofaS_Remake_3_0.png,White birch,Lumber type,None,Cushion,Yes,Yes,Yes,3,NFS,960,White,White,1x1,Crafting,,1.0.0,garden,living room,log,None,Yes,Sofa,Does not play music,No lighting,Not for sale,FtrLogSofaS_Remake_3_0,3_0,4039,x9xhkzs3MoT4ZkvG8,housewares
log sofa,https://acnhcdn.com/latest/FtrIcon/FtrLogSofaS_Remake_3_1.png,White birch,NA,Southwestern flair,Cushion,Yes,No,Yes,3,NFS,960,White,Colorful,1x1,Crafting,,1.0.0,garden,living room,log,None,Yes,Sofa,Does not play music,No lighting,Not for sale,FtrLogSofaS_Remake_3_1,3_1,4039,aXr2FmPM6xC9izLo7,housewares
log sofa,https://acnhcdn.com/latest/FtrIcon/FtrLogSofaS_Remake_3_2.png,White birch,NA,Geometric print,Cushion,Yes,No,Yes,3,NFS,960,White,Colorful,1x1,Crafting,,1.0.0,garden,living room,log,None,Yes,Sofa,Does not play music,No lighting,Not for sale,FtrLogSofaS_Remake_3_2,3_2,4039,SgzfRLCiAKBN2ZFjp,housewares
log sofa,https://acnhcdn.com/latest/FtrIcon/FtrLogSofaS_Remake_3_3.png,White birch,NA,Bears,Cushion,Yes,No,Yes,3,NFS,960,White,Brown,1x1,Crafting,,1.0.0,garden,living room,log,None,Yes,Sofa,Does not play music,No lighting,Not for sale,FtrLogSofaS_Remake_3_3,3_3,4039,K6MssatzNF4WJxL7D,housewares
log sofa,https://acnhcdn.com/latest/FtrIcon/FtrLogSofaS_Remake_3_4.png,White birch,NA,Quilted,Cushion,Yes,No,Yes,3,NFS,960,White,Light Blue,1x1,Crafting,,1.0.0,garden,living room,log,None,Yes,Sofa,Does not play music,No lighting,Not for sale,FtrLogSofaS_Remake_3_4,3_4,4039,728NN38nLD4y9mCWj,housewares
log stakes,https://acnhcdn.com/latest/FtrIcon/FtrWoodPile_Remake_0_0.png,Dark wood,Lumber type,NA,NA,Yes,Yes,No,1,NFS,360,Brown,Beige,1x1,Crafting,,1.0.0,garden,None,log,None,No,Ranch,Does not play music,No lighting,Not for sale,FtrWoodPile_Remake_0_0,0_0,5973,q2mDY3XiwBGas4pS4,housewares
log stakes,https://acnhcdn.com/latest/FtrIcon/FtrWoodPile_Remake_1_0.png,Orange wood,Lumber type,NA,NA,Yes,Yes,No,1,NFS,360,Orange,Beige,1x1,Crafting,,1.0.0,garden,None,log,None,No,Ranch,Does not play music,No lighting,Not for sale,FtrWoodPile_Remake_1_0,1_0,5973,KoevBbX2ipYx9EpcX,housewares
log stakes,https://acnhcdn.com/latest/FtrIcon/FtrWoodPile_Remake_2_0.png,White wood,Lumber type,NA,NA,Yes,Yes,No,1,NFS,360,Beige,Beige,1x1,Crafting,,1.0.0,garden,None,log,None,No,Ranch,Does not play music,No lighting,Not for sale,FtrWoodPile_Remake_2_0,2_0,5973,yjNwQMwR5hf6okPSB,housewares
log stakes,https://acnhcdn.com/latest/FtrIcon/FtrWoodPile_Remake_3_0.png,White birch,Lumber type,NA,NA,Yes,Yes,No,1,NFS,360,White,Beige,1x1,Crafting,,1.0.0,garden,None,log,None,No,Ranch,Does not play music,No lighting,Not for sale,FtrWoodPile_Remake_3_0,3_0,5973,ithj4YHbPRvB6LngQ,housewares
log stool,https://acnhcdn.com/latest/FtrIcon/FtrLogStoolS_Remake_0_0.png,Dark wood,Lumber type,NA,NA,Yes,Yes,No,1,NFS,480,Brown,Beige,1x1,Crafting,,1.0.0,garden,None,log,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrLogStoolS_Remake_0_0,0_0,4038,bkEtT2tJC9hvkPeAw,housewares
log stool,https://acnhcdn.com/latest/FtrIcon/FtrLogStoolS_Remake_1_0.png,Orange wood,Lumber type,NA,NA,Yes,Yes,No,1,NFS,480,Orange,Beige,1x1,Crafting,,1.0.0,garden,None,log,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrLogStoolS_Remake_1_0,1_0,4038,wMBLREDHeGaj8rK2A,housewares
log stool,https://acnhcdn.com/latest/FtrIcon/FtrLogStoolS_Remake_2_0.png,White wood,Lumber type,NA,NA,Yes,Yes,No,1,NFS,480,Beige,Beige,1x1,Crafting,,1.0.0,garden,None,log,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrLogStoolS_Remake_2_0,2_0,4038,ALXdHxZxSkLD2Y9r8,housewares
log stool,https://acnhcdn.com/latest/FtrIcon/FtrLogStoolS_Remake_3_0.png,White birch,Lumber type,NA,NA,Yes,Yes,No,1,NFS,480,White,Beige,1x1,Crafting,,1.0.0,garden,None,log,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrLogStoolS_Remake_3_0,3_0,4038,MwRBDTfbBPCA62Fck,housewares
long bathtub,https://acnhcdn.com/latest/FtrIcon/FtrBathtub_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,7800,1950,White,White,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,bathroom,None,None,None,Yes,Bathtub,Does not play music,No lighting,For sale,FtrBathtub_Remake_0_0,0_0,4080,8jzYuuHWZ8PkcCy48,housewares
long bathtub,https://acnhcdn.com/latest/FtrIcon/FtrBathtub_Remake_1_0.png,Black marble,NA,NA,NA,No,No,No,NA,7800,1950,Black,Black,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,bathroom,None,None,None,Yes,Bathtub,Does not play music,No lighting,For sale,FtrBathtub_Remake_1_0,1_0,4080,q2NhKRtWGzp2riJWw,housewares
long bathtub,https://acnhcdn.com/latest/FtrIcon/FtrBathtub_Remake_2_0.png,White marble,NA,NA,NA,No,No,No,NA,7800,1950,Beige,White,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,bathroom,None,None,None,Yes,Bathtub,Does not play music,No lighting,For sale,FtrBathtub_Remake_2_0,2_0,4080,MtP2F2X6b7BYEYMe2,housewares
long bathtub,https://acnhcdn.com/latest/FtrIcon/FtrBathtub_Remake_3_0.png,Pink,NA,NA,NA,No,No,No,NA,7800,1950,Pink,White,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,bathroom,None,None,None,Yes,Bathtub,Does not play music,No lighting,For sale,FtrBathtub_Remake_3_0,3_0,4080,AJyTNWmdydZ7pX7pk,housewares
long bathtub,https://acnhcdn.com/latest/FtrIcon/FtrBathtub_Remake_4_0.png,Light blue,NA,NA,NA,No,No,No,NA,7800,1950,Light Blue,White,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,bathroom,None,None,None,Yes,Bathtub,Does not play music,No lighting,For sale,FtrBathtub_Remake_4_0,4_0,4080,B5qb4SJHTHfmeF5fw,housewares
long bathtub,https://acnhcdn.com/latest/FtrIcon/FtrBathtub_Remake_5_0.png,Green,NA,NA,NA,No,No,No,NA,7800,1950,Green,White,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,bathroom,None,None,None,Yes,Bathtub,Does not play music,No lighting,For sale,FtrBathtub_Remake_5_0,5_0,4080,L5Z6osYQ3nBaLQaT4,housewares
long bathtub,https://acnhcdn.com/latest/FtrIcon/FtrBathtub_Remake_6_0.png,Two-toned tile,NA,NA,NA,No,No,No,NA,7800,1950,Light Blue,White,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,bathroom,None,None,None,Yes,Bathtub,Does not play music,No lighting,For sale,FtrBathtub_Remake_6_0,6_0,4080,rjZJQ38S8enekwzDu,housewares
loom,https://acnhcdn.com/latest/FtrIcon/FtrLoom_Remake_0_0.png,NA,NA,Checkered,Knitting,No,No,Yes,5,13000,3250,Brown,Red,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,zen-style,None,None,None,Yes,Japanese Style,Does not play music,No lighting,For sale,FtrLoom_Remake_0_0,0_0,7681,y3D4YvZaqKFbmucLS,housewares
loom,https://acnhcdn.com/latest/FtrIcon/FtrLoom_Remake_0_1.png,NA,NA,Goldfish,Knitting,No,No,Yes,5,13000,3250,Brown,Light Blue,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,zen-style,None,None,None,Yes,Japanese Style,Does not play music,No lighting,For sale,FtrLoom_Remake_0_1,0_1,7681,GqQdH3PTF9YsJaQhB,housewares
loom,https://acnhcdn.com/latest/FtrIcon/FtrLoom_Remake_0_2.png,NA,NA,Camellia,Knitting,No,No,Yes,5,13000,3250,Brown,Red,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,zen-style,None,None,None,Yes,Japanese Style,Does not play music,No lighting,For sale,FtrLoom_Remake_0_2,0_2,7681,5aMzGZTa85sgkPQMX,housewares
loom,https://acnhcdn.com/latest/FtrIcon/FtrLoom_Remake_0_3.png,NA,NA,Chain print,Knitting,No,No,Yes,5,13000,3250,Brown,Blue,2x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,zen-style,None,None,None,Yes,Japanese Style,Does not play music,No lighting,For sale,FtrLoom_Remake_0_3,0_3,7681,95Z47SedPvynyqc79,housewares
low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_0_0.png,Light brown,NA,Plain,Screen,No,No,Yes,1,870,217,Beige,White,1x0.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,No,Japanese Style,Does not play music,No lighting,For sale,FtrScreenJapanLow_Remake_0_0,0_0,1029,GdddgngycnMu3krY3,housewares
low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_0_1.png,Light brown,NA,Spring,Screen,No,No,Yes,1,870,217,Beige,Red,1x0.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,No,Japanese Style,Does not play music,No lighting,For sale,FtrScreenJapanLow_Remake_0_1,0_1,1029,sZ7p5GkxXZ5GYyiNe,housewares
low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_0_2.png,Light brown,NA,Summer,Screen,No,No,Yes,1,870,217,Beige,Blue,1x0.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,No,Japanese Style,Does not play music,No lighting,For sale,FtrScreenJapanLow_Remake_0_2,0_2,1029,YndT2v92edTr4EY3w,housewares
low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_0_3.png,Light brown,NA,Fall,Screen,No,No,Yes,1,870,217,Beige,Orange,1x0.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,No,Japanese Style,Does not play music,No lighting,For sale,FtrScreenJapanLow_Remake_0_3,0_3,1029,hGMk2vQcirmh2yAGA,housewares
low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_0_4.png,Light brown,NA,Winter,Screen,No,No,Yes,1,870,217,Beige,Gray,1x0.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,No,Japanese Style,Does not play music,No lighting,For sale,FtrScreenJapanLow_Remake_0_4,0_4,1029,Gwu8QexAnW75SBRZM,housewares
low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_1_0.png,Dark brown,NA,Plain,Screen,No,No,Yes,1,870,217,Brown,White,1x0.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,No,Japanese Style,Does not play music,No lighting,For sale,FtrScreenJapanLow_Remake_1_0,1_0,1029,YQ6Y6zqoy45P2QGwT,housewares
low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_1_1.png,Dark brown,NA,Spring,Screen,No,No,Yes,1,870,217,Brown,Red,1x0.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,No,Japanese Style,Does not play music,No lighting,For sale,FtrScreenJapanLow_Remake_1_1,1_1,1029,fLJYqaAbALE8BqQuP,housewares
low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_1_2.png,Dark brown,NA,Summer,Screen,No,No,Yes,1,870,217,Brown,Blue,1x0.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,No,Japanese Style,Does not play music,No lighting,For sale,FtrScreenJapanLow_Remake_1_2,1_2,1029,GLLCEYme77NGnbXqT,housewares
low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_1_3.png,Dark brown,NA,Fall,Screen,No,No,Yes,1,870,217,Brown,Orange,1x0.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,No,Japanese Style,Does not play music,No lighting,For sale,FtrScreenJapanLow_Remake_1_3,1_3,1029,wpEEt3ujb8QdDJqYZ,housewares
low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_1_4.png,Dark brown,NA,Winter,Screen,No,No,Yes,1,870,217,Brown,Gray,1x0.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,No,Japanese Style,Does not play music,No lighting,For sale,FtrScreenJapanLow_Remake_1_4,1_4,1029,f92P5xqCxtqLGPFec,housewares
low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_2_0.png,Brown,NA,Plain,Screen,No,No,Yes,1,870,217,Orange,White,1x0.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,No,Japanese Style,Does not play music,No lighting,For sale,FtrScreenJapanLow_Remake_2_0,2_0,1029,L9tJ8ugaXEArEZZig,housewares
low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_2_1.png,Brown,NA,Spring,Screen,No,No,Yes,1,870,217,Orange,Red,1x0.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,No,Japanese Style,Does not play music,No lighting,For sale,FtrScreenJapanLow_Remake_2_1,2_1,1029,RnnvaGqwmfP2DRdyE,housewares
low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_2_2.png,Brown,NA,Summer,Screen,No,No,Yes,1,870,217,Orange,Blue,1x0.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,No,Japanese Style,Does not play music,No lighting,For sale,FtrScreenJapanLow_Remake_2_2,2_2,1029,RHy8yQ4JYK8aqKEwm,housewares
low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_2_3.png,Brown,NA,Fall,Screen,No,No,Yes,1,870,217,Orange,Orange,1x0.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,No,Japanese Style,Does not play music,No lighting,For sale,FtrScreenJapanLow_Remake_2_3,2_3,1029,HWJQTa97uj2iWBqnt,housewares
low screen,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_2_4.png,Brown,NA,Winter,Screen,No,No,Yes,1,870,217,Orange,Gray,1x0.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,No,Japanese Style,Does not play music,No lighting,For sale,FtrScreenJapanLow_Remake_2_4,2_4,1029,NYQ3u5MCEAXBsqQ8o,housewares
lunar lander,https://acnhcdn.com/latest/FtrIcon/FtrModule.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,16250,Gray,Yellow,2x2,Crafting,,1.0.0,space,None,None,None,No,Space,Does not play music,No lighting,Not for sale,FtrModule,NA,1440,CZT8FPWE7yb2jArFy,housewares
lunar rover,https://acnhcdn.com/latest/FtrIcon/FtrMoonrover.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,12580,Gray,Orange,2x2,Crafting,,1.0.0,space,None,None,None,No,Space,Does not play music,No lighting,Not for sale,FtrMoonrover,NA,1442,yHfaNTNuyaDor4kWE,housewares
Mama bear,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_0_0.png,Cream,NA,None,Shirt,No,No,Yes,1,2300,575,Pink,Beige,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fancy,child's room,None,bear,No,Animal,Does not play music,No lighting,For sale,FtrBearM_Remake_0_0,0_0,1500,9vctgTQ8hR8NAW7eY,housewares
Mama bear,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_0_1.png,Cream,NA,Red stripes,Shirt,No,No,Yes,1,2300,575,Pink,Red,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fancy,child's room,None,bear,No,Animal,Does not play music,No lighting,For sale,FtrBearM_Remake_0_1,0_1,1500,an5eGHGb9SPtvHcv8,housewares
